codigo,aplicacion,instancia,ambienteSV,nombreSVHost,nombreSVOVM,ipV4
HT015,SEDE ELECTRÓNICA COMPONENTE TRÁMITES,N/A,PREPRODUCCIÓN,sc01zdbadm22,N/A,172.29.10.179
SI142,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - REPOSITORIO INSTITUCIONAL DSPACE,N/A,PRODUCCIÓN,VSPDAPBLDS01,VSPDAPBLDS01,172.29.19.80
SI142,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - REPOSITORIO INSTITUCIONAL DSPACE,N/A,PRODUCCIÓN,VSPDBDBLDS01,VSPDBDBLDS01,172.31.4.77
SI154,CONVOCATORIAS SENNOVA,N/A,DESARROLLO,VSDEAPCONV01,VSDEAPCONV01,172.30.176.87
SI182,MODELO DE ORIENTACION VOCACIONAL Y OCUPACIONAL (MVO),N/A,PRODUCCIÓN,sc01zdbadm11,N/A,172.29.11.243
SI182,MODELO DE ORIENTACION VOCACIONAL Y OCUPACIONAL (MVO),N/A,PRODUCCIÓN,sc01zdbadm23,N/A,172.29.11.235
SI177,SISTEMA EMPRESARIAL DE PROYECTOS (SEP),N/A,PRODUCCIÓN,sc01zdbadm12,N/A,172.29.11.37
SI154,CONVOCATORIAS SENNOVA,N/A,DESARROLLO,VSDESVCONV01,VSDESVCONV01,172.30.176.88
HT018,PORTAL ANALÍTICA DEL SENA,N/A,DESARROLLO,sc01zdbadm10,N/A,172.29.10.59
HT018,PORTAL ANALÍTICA DEL SENA,N/A,DESARROLLO,sc01zdbadm22,N/A,172.29.10.179
HT018,PORTAL ANALÍTICA DEL SENA,N/A,PREPRODUCCIÓN,VSPPAPDASHB01,VSPPAPDASHB01,172.30.164.28
SI155,SISTEMA DE INFORMACIÓN CARGUE Y REPORTE EVALUACIÓN DE DESEMPEÑO (SED),N/A,PREPRODUCCIÓN,VSPPBDORCL01,VSPPBDORCL01,172.31.4.170
SI130,GESTIONWEB (WEBSUPPORT),N/A,PREPRODUCCIÓN,VSPREBDACONV01,VSPREBDACONV01,172.31.4.138
HT018,PORTAL ANALÍTICA DEL SENA,N/A,PREPRODUCCIÓN,sc01zdbadm10,N/A,172.29.10.59
HT018,PORTAL ANALÍTICA DEL SENA,N/A,PREPRODUCCIÓN,sc01zdbadm22,N/A,172.29.10.179
HT018,PORTAL ANALÍTICA DEL SENA,N/A,PRODUCCIÓN,VSPDAPDASHB01,VSPDAPDASHB01,172.30.163.63
HT018,PORTAL ANALÍTICA DEL SENA,N/A,PRODUCCIÓN,sc01zdbadm10,N/A,172.29.10.59
HT018,PORTAL ANALÍTICA DEL SENA,N/A,PRODUCCIÓN,sc01zdbadm22,N/A,172.29.10.179
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),HISTORICO APE,PRODUCCIÓN,VSPORTALAPP01,VSPORTALAPP01,172.29.19.230
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),HISTORICO APE,PRODUCCIÓN,VSPORTALAPP02,VSPORTALAPP02,172.29.19.231
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),HISTORICO APE,PRODUCCIÓN,VSPORTALAPP03,VSPORTALAPP03,172.29.19.232
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),HISTORICO APE,PRODUCCIÓN,VSPORTALBUS01,VSPORTALBUS01,172.29.19.233
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),HISTORICO APE,PRODUCCIÓN,VSPORTALFRONT01,VSPORTALFRONT01,172.29.18.89
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),HISTORICO APE,PRODUCCIÓN,VSPORTALFRONT02,VSPORTALFRONT02,172.29.18.90
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),HISTORICO APE,PRODUCCIÓN,VSPORTALFRONT03,VSPORTALFRONT03,172.29.18.48
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),HISTORICO APE,PRODUCCIÓN,VSPORTALFRONT04,VSPORTALFRONT04,172.29.18.49
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),HISTORICO APE,PRODUCCIÓN,VSPORTALBD01,VSPORTALBD01,172.29.11.99
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),HISTORICO APE,PRODUCCIÓN,VSPORTALBD02,VSPORTALBD02,172.29.11.100
WS005,INTERFAZ SERVICIOS DEL BUS DE DATOS OSB,N/A,PREPRODUCCIÓN,sc01zfadmqa01,N/A,172.29.10.130
WS005,INTERFAZ SERVICIOS DEL BUS DE DATOS OSB,N/A,PREPRODUCCIÓN,sc01zfmdlqa01,N/A,172.29.10.160
WS005,INTERFAZ SERVICIOS DEL BUS DE DATOS OSB,N/A,PREPRODUCCIÓN,sc01zfmdlqa02,N/A,172.29.10.213
WS005,INTERFAZ SERVICIOS DEL BUS DE DATOS OSB,N/A,PRODUCCIÓN,sc01zfadmpd01,N/A,172.29.11.41
WS005,INTERFAZ SERVICIOS DEL BUS DE DATOS OSB,N/A,PRODUCCIÓN,sc01zfosbpd01,N/A,172.29.11.48
WS005,INTERFAZ SERVICIOS DEL BUS DE DATOS OSB,N/A,PRODUCCIÓN,sc01zfosbpd02,N/A,172.29.11.49
SI168 ,SENASOFT,N/A,PRODUCCIÓN,VMDIGAPAA01,VMDIGAPAA01,172.16.2.227
HT019,PROCESO PLAN ANTICORRUPCIÓN Y ATENCIÓN AL CIUDADANO PAAC,N/A,DESARROLLO,VSDEAPBIZG01,VSDEAPBIZG01,172.30.176.127
HT019,PROCESO PLAN ANTICORRUPCIÓN Y ATENCIÓN AL CIUDADANO PAAC,N/A,DESARROLLO,VSDEBDBIZG01,VSDEBDBIZG01,172.30.162.161
HT019,PROCESO PLAN ANTICORRUPCIÓN Y ATENCIÓN AL CIUDADANO PAAC,N/A,PREPRODUCCIÓN,VSPPAPBIZG01,VSPPAPBIZG01,172.30.164.146
HT019,PROCESO PLAN ANTICORRUPCIÓN Y ATENCIÓN AL CIUDADANO PAAC,N/A,PREPRODUCCIÓN,VSPPBDBIZG01,VSPPBDBIZG01,172.31.4.177
HT018,PORTAL ANALÍTICA DEL SENA,N/A,PREPRODUCCIÓN,VSPPAPSDCACE01,VSPPAPSDCACE01,172.30.164.143
HT018,PORTAL ANALÍTICA DEL SENA,N/A,PREPRODUCCIÓN,VSPPAPSDCACE02,VSPPAPSDCACE02,172.30.164.144
HT018,PORTAL ANALÍTICA DEL SENA,N/A,PRODUCCIÓN,VSPDAPSDCACE01,VSPDAPSDCACE01,172.30.163.171
HT018,PORTAL ANALÍTICA DEL SENA,N/A,PRODUCCIÓN,VSPDAPSDCACE02,VSPDAPSDCACE02,172.30.163.172
SI010,GESTIÓN DOCUMENTAL ONBASE,N/A,PREPRODUCCIÓN,SC01ZDBADM27,N/A,172.29.21.10
WS006,AUTENTICACION DIGITAL MINTIC,N/A,PRODUCCIÓN,sc01zfosbpd01,N/A,172.29.11.48
WS006,AUTENTICACION DIGITAL MINTIC,N/A,PRODUCCIÓN,sc01zfosbpd02,N/A,172.29.11.49
WS006,AUTENTICACION DIGITAL MINTIC,N/A,PREPRODUCCIÓN,sc01zfmdlqa01,N/A,172.29.10.160
WS006,AUTENTICACION DIGITAL MINTIC,N/A,PREPRODUCCIÓN,sc01zfmdlqa02,N/A,172.29.10.213
SI187,PORTAL DE INTEROPERABILIDADES DEL SENA,N/A,PRODUCCIÓN,sc01zfosbpd01,N/A,172.29.11.48
SI187,PORTAL DE INTEROPERABILIDADES DEL SENA,N/A,PRODUCCIÓN,sc01zfosbpd02,N/A,172.29.11.49
SI187,PORTAL DE INTEROPERABILIDADES DEL SENA,N/A,PRODUCCIÓN,sc01zfwlspd01,N/A,172.29.11.52
SI187,PORTAL DE INTEROPERABILIDADES DEL SENA,N/A,PRODUCCIÓN,sc01zfwlspd02,N/A,172.29.11.53
HT021,MODELOS ANALÍTICOS METAS DE FORMACIÓN,N/A,PRODUCCIÓN,VSPDAPDASHB01,VSPDAPDASHB01,172.30.163.63
HT009,SENA PLUS,N/A,PRODUCCIÓN,VSPDAPSVIVO01,N/A,172.30.163.205
HT009,SENA PLUS,N/A,PRODUCCIÓN,VSPDAPSVIVO02,N/A,172.30.163.203
HT021,MODELOS ANALÍTICOS METAS DE FORMACIÓN,N/A,PREPRODUCCIÓN,VSPPAPDASHB01,VSPPAPDASHB01,172.30.164.28
HT009,SENA PLUS,N/A,PRODUCCIÓN,VSPDBDSVIVO01,N/A,172.30.163.200
HT022,SEGUIMIENTO A PROYECTOS Y PRESUPUESTOS,N/A,DESARROLLO,sc01zdbadm10,N/A,172.29.10.59
HT022,SEGUIMIENTO A PROYECTOS Y PRESUPUESTOS,N/A,DESARROLLO,sc01zdbadm22,N/A,172.29.10.179
HT022,SEGUIMIENTO A PROYECTOS Y PRESUPUESTOS,N/A,PREPRODUCCIÓN,VSPPAPDASHB01,VSPPAPDASHB01,172.30.164.28
HT009,SENA PLUS,N/A,PRODUCCIÓN,VSPDAPSVIVO03,N/A,172.30.163.207
SI148 - 2,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PRODUCCIÓN,vspdapcsir01,VSPDAPCSIR01,172.30.163.37
HT022,SEGUIMIENTO A PROYECTOS Y PRESUPUESTOS,N/A,PREPRODUCCIÓN,sc01zdbadm10,N/A,172.29.10.59
HT022,SEGUIMIENTO A PROYECTOS Y PRESUPUESTOS,N/A,PREPRODUCCIÓN,sc01zdbadm22,N/A,172.29.10.179
SI187,PORTAL DE INTEROPERABILIDADES DEL SENA,N/A,PRODUCCIÓN,VSPDBDGOBDA01,VSPDBDGOBDA01,172.31.4.83
HT021,MODELOS ANALÍTICOS METAS DE FORMACIÓN,N/A,PRODUCCIÓN,VSPDBDGOBDA01,VSPDBDGOBDA01,172.31.4.83
HT022,SEGUIMIENTO A PROYECTOS Y PRESUPUESTOS,N/A,PRODUCCIÓN,VSPDAPDASHB01,VSPDAPDASHB01,172.30.163.63
HT022,SEGUIMIENTO A PROYECTOS Y PRESUPUESTOS,N/A,PRODUCCIÓN,sc01zdbadm10,N/A,172.29.10.59
HT022,SEGUIMIENTO A PROYECTOS Y PRESUPUESTOS,N/A,PRODUCCIÓN,sc01zdbadm22,N/A,172.29.10.179
HT021,MODELOS ANALÍTICOS METAS DE FORMACIÓN,N/A,PREPRODUCCIÓN,VSPPBDORCL01,VSPPBDORCL01,172.31.4.170
HT022,SEGUIMIENTO A PROYECTOS Y PRESUPUESTOS,N/A,PREPRODUCCIÓN,VSPPAPSDCACE01,VSPPAPSDCACE01,172.30.164.143
HT022,SEGUIMIENTO A PROYECTOS Y PRESUPUESTOS,N/A,PREPRODUCCIÓN,VSPPAPSDCACE02,VSPPAPSDCACE02,172.30.164.144
HT022,SEGUIMIENTO A PROYECTOS Y PRESUPUESTOS,N/A,PRODUCCIÓN,VSPDAPSDCACE01,VSPDAPSDCACE01,172.30.163.171
HT022,SEGUIMIENTO A PROYECTOS Y PRESUPUESTOS,N/A,PRODUCCIÓN,VSPDAPSDCACE02,VSPDAPSDCACE02,172.30.163.172
SI092,MICROSOFT CRM - ON PREMISE,N/A,PRODUCCIÓN,VSPDBDOPCRM01,VSPDBDOPCRM01,172.30.154.14
Por Verificar,SEVENET,N/A,PRODUCCIÓN,VSPDAPSVNET01,VSPDAPSVNET01,172.30.163.130
Por Verificar,SEVENET,N/A,PRODUCCIÓN,VSPDBDSVNET01,VSPDBDSVNET01,172.30.154.15
Por verificar,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PRODUCCIÓN,VSPDAPMAIL01,VSPDAPMAIL01,172.30.163.49
Por Verificar,En verificación,N/A,DESARROLLO,qacompromisoap1,QACOMPROMISOAP1,172.29.33.229
SI027,CONTRATACIÓN,N/A,PRODUCCIÓN,VSPDBDCTRTA01,VSPDBDCTRTA01,172.30.154.18
SI010,GESTIÓN DOCUMENTAL ONBASE,N/A,DESARROLLO,SC01ZDBADM27,N/A,172.29.21.10
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PREPRODUCCIÓN,VSPPAPSECCL01,VSPPAPSECCL01,172.30.164.36
SI165,SISTEMA DE ADMINISTRACIÓN DE DATOS MAESTROS (SADAM),INFORMÁTICA MASTER DATA MANAGEMENT MULTIDOMAIN,DESARROLLO,sc01zdbadm22,N/A,172.29.10.179
SI165,SISTEMA DE ADMINISTRACIÓN DE DATOS MAESTROS (SADAM),N/A,DESARROLLO,sc01zdbadm10,N/A,172.29.10.59
SI094,SISTEMA FONDO NACIONAL DE VIVIENDA DEL SENA,N/A,DESARROLLO,sc0102d2z06,N/A,172.29.10.146
SI014,SERVICIO MÉDICO ASISTENCIAL (SMA),N/A,PREPRODUCCIÓN,VSDEBDORCL01,VSDEBDORCL01,172.30.162.153
SI114,PÁGINA MI INVENTARIO,N/A,PRODUCCIÓN,VSORIONSBD11,VSORIONSBD11,172.29.11.25
SI114,PÁGINA MI INVENTARIO,N/A,PRODUCCIÓN,VSORIONSBD12,VSORIONSBD12,172.29.11.26
HT016,INTEROPERABILIDAD SENA CONTRALORÍA,N/A,PRODUCCIÓN,sc01zfadmpd01,N/A,172.29.11.41
SI161,PLAN DE ACCIÓN - WEB OPERATIVA,N/A,DESARROLLO,VSDEBDDSNFT01,VSDEBDDSNFT01,172.29.33.134
SI026,FIRMA DIGITAL_CERTIFICACIONES,N/A,PRODUCCIÓN,sc01zdbadm13,N/A,172.29.21.16
SI026,FIRMA DIGITAL_CERTIFICACIONES,N/A,PRODUCCIÓN,sc01zdbadm25,N/A,172.29.21.17
SI148 - 2,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PRODUCCIÓN,VSSIRECBD01,VSSIRECBD01,172.29.11.14
SI148 - 2,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PRODUCCIÓN,VSSIRECBD02,VSSIRECBD02,172.29.11.15
Por definir,CUALIFICACIONES ,N/A,PRODUCCIÓN,VSPDAPCUALIF01,VSPDAPCUALIF01,172.30.163.156
Por definir,CUALIFICACIONES ,N/A,PRODUCCIÓN,VSPDAPCUALIF02,VSPDAPCUALIF02,172.30.163.157
Por definir,CUALIFICACIONES ,N/A,PRODUCCIÓN,VSPDBDCUALIF01,VSPDBDCUALIF01,172.30.154.22
Por definir,CUALIFICACIONES ,N/A,PRODUCCIÓN,VSPDBDCUALIF02,VSPDBDCUALIF02,172.30.154.23
Por definir,BRECHAS,N/A,PRODUCCIÓN,VSPDAPBRECHAS01,VSPDAPBRECHAS01,172.30.163.158
Por definir,BRECHAS,N/A,PRODUCCIÓN,VSPDAPBRECHAS02,VSPDAPBRECHAS02,172.30.163.159
Por definir,BRECHAS,N/A,PRODUCCIÓN,vspdbdbrechaso1,VSPDBDBRECHAS01,172.30.154.27
SI004,KACTUS,N/A,PREPRODUCCIÓN,sc0102d2z06,N/A,172.29.10.146
SI121,SERVICIO MÉDICO ASISTENCIAL - SPU,N/A,PRODUCCIÓN,VSPDBDSMA01,VSPDBDSMA01,172.30.154.21
SI187,PORTAL DE INTEROPERABILIDADES DEL SENA,N/A,PREPRODUCCIÓN,sc01zdbadm10,N/A,172.29.10.59
SI004,KACTUS,N/A,DESARROLLO,sc01zdbadm26,N/A,172.29.11.39
SI007,SISTEMA DE INFORMACIÓN DE GESTIÓN VIRTUAL DE APRENDICES (SGVA),REPORTES,PRODUCCIÓN,VSPDBDSGVAR01,VSPDBDSGVA01,172.30.154.19
SI007,SISTEMA DE INFORMACIÓN DE GESTIÓN VIRTUAL DE APRENDICES (SGVA),REPORTES,PRODUCCIÓN,VSPDBDSGVAR02,VSPDBDSGVA02,172.30.154.20
HT015,SEDE ELECTRÓNICA COMPONENTE TRÁMITES,N/A,PRODUCCIÓN,sc01zdbadm10,N/A,172.29.10.59
HT015,SEDE ELECTRÓNICA COMPONENTE TRÁMITES,N/A,PREPRODUCCIÓN,VSDEAPSECT01,VSDEAPSECT01,172.30.176.136
SI159,EVALUACIONES EN LÍNEA -ECCL,N/A,PREPRODUCCIÓN,VSPPAPSECCL01,VSPPAPSECCL01,172.30.164.36
SI159,EVALUACIONES EN LÍNEA -ECCL,N/A,PREPRODUCCIÓN,VSPPAPSECCL02,VSPPAPSECCL02,172.30.164.51
SI159,EVALUACIONES EN LÍNEA -ECCL,N/A,PRODUCCIÓN,sc0102d2z06,N/A,172.29.10.146
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,FSDCOSOSOFIA01R1P,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,fsdcososofia03r3p,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,fsdcososofia04r3p/169.254.180.20,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,FSDCOSOSOFIA04R1P,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,fsdcososofia05r3p,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,FSDCOSOSOFIA06R1P,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,FSDCOSOSOFIA03R2P,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,FSDCOSOSOFIA07R1P,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,FSDCOSOSOFIA07R2P,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,fsdcososofia02rp,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,FSDCOSOSOFIA01R2P,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,FSDCOSOSOFIA02R2,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,FSDCOSOSOFIA04R2P,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,FSDCOSOSOFIA05R2P,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,FSDCOSOSOFIA06R2P,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,fsdcososofia01r3p,N/A,N/A
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,fsdcososofia02r3p,N/A,N/A
SI004,KACTUS,N/A,PREPRODUCCIÓN,VSPPRDKACT02,VSPPRDKACT02,172.30.164.33
SI117,SISTEMA DE INFORMACIÓN DE CONTRATISTAS (SIC),N/A,DESARROLLO,VSDEBDSICON01,VSDEBDSICON01,172.30.162.146
SI157,COMUNICA,N/A,PRODUCCIÓN,VSPDBDPECOW01,VSPDBDPECOW01,172.30.154.28
SI059,PERIÓDICO WEB SENA,N/A,PRODUCCIÓN,VSPDBDPECOW01,VSPDBDPECOW01,172.30.154.28
SI173,WORLDSKILLS,N/A,PRODUCCIÓN,VSPDBDPECOW01,VSPDBDPECOW01,172.30.154.28
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,VSPDSOFDEVOPS01,VSPDSOFDEVOPS01,172.29.35.17
SI148 - 2,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PREPRODUCCIÓN,VSPPAPSIREC02,VSPPAPSIREC02,172.30.164.45
SI148 - 2,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PREPRODUCCIÓN,VSPPAPCSIR01,VSPPAPCSIR01,172.30.164.129
SI148 - 2,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PREPRODUCCIÓN,VSPPAPSIREC01,VSPPAPSIREC01,172.30.164.49
Por definir,SISTEMA DE INFORMACIÓN DISCIPLINARIA (SID4),N/A,PRODUCCIÓN,VSPDAPSID401,VSPDAPSID401,172.30.163.153
Por definir,SISTEMA DE INFORMACIÓN DISCIPLINARIA (SID4),N/A,PRODUCCIÓN,VSPDBDSID401,VSPDBDSID401,172.30.154.11
Por definir,SISTEMA DE INFORMACIÓN DISCIPLINARIA (SID4),N/A,PRODUCCIÓN,VSPDBDSID402,VSPDBDSID402,172.30.154.12
SI026,FIRMA DIGITAL_CERTIFICACIONES,N/A,DRP,sc0102d2z09,N/A,172.29.10.145
SI026,FIRMA DIGITAL_CERTIFICACIONES,N/A,DRP,sc0101d2z09,N/A,172.29.10.34
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),N/A,PREPRODUCCIÓN,VSPPAPSECCL02,VSPPAPSECCL02,172.30.164.51
SI007,SISTEMA DE INFORMACIÓN DE GESTIÓN VIRTUAL DE APRENDICES (SGVA),N/A,PRODUCCIÓN,VSPDBDSGVA03,VSPDBDSGVA03,172.30.154.31
SI007,SISTEMA DE INFORMACIÓN DE GESTIÓN VIRTUAL DE APRENDICES (SGVA),N/A,PRODUCCIÓN,VSPDBDSGVA04,VSPDBDSGVA04,172.30.154.32
WS001,RUES_OSB,N/A,PRODUCCIÓN,VSPDAPXROAD01,VSPDAPXROAD01,172.30.163.65
SI021,SISTEMA DE GESTIÓN DE CENTROS (SGC),N/A,PRODUCCIÓN,sc01zdbadm25,N/A,172.29.21.17
SI051,SISTEMA DE INFORMACIÓN DE LA RED TECNOPARQUE,N/A,PRODUCCIÓN,VSPDAPSENNOVA01,VSPDAPSENNOVA01,172.30.163.100
SI051,SISTEMA DE INFORMACIÓN DE LA RED TECNOPARQUE,N/A,PRODUCCIÓN,VSPDBDSENNOVA01,VSPDBDSENNOVA01,172.30.154.37
HT010,SENADATA,N/A,PRODUCCIÓN,VSPDAPDASHB01,VSPDAPDASHB01,172.30.163.63
Por Definir,PLATAFORMA DE SALUD DIGITAL CSS,N/A,PRODUCCIÓN,VSPDBDSTCSS01,VSPDBDSTCSS01,172.30.154.34
SI152,INTRASUITE,N/A,PRODUCCIÓN,VSPDBDISUIT02,VSPDBDISUIT02,172.30.154.38
SI152,INTRASUITE,N/A,PRODUCCIÓN,VSPDBDISUIT03,VSPDBDISUIT03,172.30.154.40
SI151,SISTEMA DE VOTO ELECTRÓNICO,N/A,DESARROLLO,QAVOTACIONDB,QAVOTACIONDB,172.30.162.165
SI008,CORREO INSTITUCIONAL EXCHANGE,N/A,PRODUCCIÓN,VSPDIEXCH1,VSPDIEXCH1,172.30.163.194
SI008,CORREO INSTITUCIONAL EXCHANGE,N/A,PRODUCCIÓN,VSPDIEXCH2,VSPDIEXCH2,172.30.163.195
N/A,INFORMÁTICA ENTERPRISE DATA CATALOG,N/A,DESARROLLO,VSDEAPOEDC01,VSDEAPOEDC01,172.30.176.157
N/A,INFORMÁTICA ENTERPRISE DATA CATALOG,N/A,DESARROLLO,VSDEAPOEDC02,VSDEAPOEDC02,172.30.176.158
N/A,INFORMÁTICA ENTERPRISE DATA CATALOG,N/A,DESARROLLO,VSDEAPOEDC03,VSDEAPOEDC03,172.30.176.159
N/A,INFORMÁTICA ENTERPRISE DATA CATALOG,N/A,DESARROLLO,VSDEAPOEDC04,VSDEAPOEDC04,172.30.176.160
N/A,INFORMÁTICA ENTERPRISE DATA CATALOG,N/A,DESARROLLO,VSDEBDOEDC01,VSDEBDOEDC01,172.30.162.166
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),N/A,PREPRODUCCIÓN,sc0102d2z06,N/A,172.29.10.146
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),N/A,PREPRODUCCIÓN,sc01zdbadm10,N/A,172.29.10.59
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),N/A,DESARROLLO,sc01zdbadm26,N/A,172.29.11.39
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),REPORTES,PRODUCCIÓN,VSPDBDSGVAR01,VSPDBDSGVA01,172.30.154.19
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),REPORTES,PRODUCCIÓN,VSPDBDSGVAR02,VSPDBDSGVA02,172.30.154.20
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),N/A,PRODUCCIÓN,sc01zdbadm10,N/A,172.29.10.59
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),N/A,PREPRODUCCIÓN,VSDEAPSECT01,VSDEAPSECT01,172.30.176.136
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),N/A,PREPRODUCCIÓN,VSPPAPSECCL01,VSPPAPSECCL01,172.30.164.36
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),N/A,PREPRODUCCIÓN,VSPPAPSECCL02,VSPPAPSECCL02,172.30.164.51
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),N/A,PRODUCCIÓN,sc0102d2z06,N/A,172.29.10.146
SI177,SISTEMA EMPRESARIAL DE PROYECTOS (SEP),N/A,PREPRODUCCIÓN,VSPPBDSEP01,VSPPBDSEP01,172.31.4.143
HT001,AD CONNECT O365 ACTIVE DIRECTORY,N/A,PRODUCCIÓN,VSPDADCON01,VSPDADCON01,172.30.163.39
