codigo,aplicacion,nombreSV,estadoApp,ipV4,estadoipV4,ambienteSV, rol,so,ubicacion
SI007,SISTEMA DE INFORMACIÓN DE GESTIÓN VIRTUAL DE APRENDICES (SGVA),vsppbdsgva01,Aplicado,2801:1ca:2:1243:dc01:ceda:ac1f:4a1,Aplicado,Preproducción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI009,CORREO ELECTRÓNICO MISENA,vsppapmsena01,Aplicado,172.30.164.63,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI009,CORREO ELECTRÓNICO MISENA,vsppapmsena01,Aplicado,172.31.22.253,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI009,CORREO ELECTRÓNICO MISENA,vsppapmsena01,Aplicado,172.31.2.253,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,sc01zdbadm27,Aplicado,169.254.14.198,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,sc01zdbadm27,Aplicado,169.254.18.62,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,sc01zdbadm27,Aplicado,172.29.20.53,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,sc01zdbadm27,Aplicado,172.29.21.10,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,sc01zdbadm27,Aplicado,172.29.21.14,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,sc01zdbadm27,Aplicado,172.29.21.52,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,sc01zdbadm27,Aplicado,172.31.3.197,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,sc01zdbadm27,Aplicado,192.168.24.113,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,sc01zdbadm27,Aplicado,192.168.24.114,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,sc01zdbadm27,Aplicado,192.168.28.58,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,vsppapobase01,Aplicado,172.30.164.151,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,vsppapobase01,Aplicado,172.31.1.242,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,vsppapobase01,Aplicado,172.31.7.242,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,vsppapobase02,Aplicado,172.30.164.152,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,vsppapobase02,Aplicado,172.31.1.243,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,vsppapobase02,Aplicado,172.31.7.243,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,vsppapobase03,Aplicado,172.30.164.153,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,vsppfsobase04,Aplicado,172.30.164.154,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,vsppfsobase04,Aplicado,172.31.1.244,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI010,GESTIÓN DOCUMENTAL ONBASE,vsppfsobase04,Aplicado,172.31.7.244,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI013,PORTAL WEB INSTITUCIONAL,pru-bdportalsql,Aplicado,172.29.14.140,Aplicado,Preproducción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2012 R2,ID600 - Datacenter Zona Franca
SI013,PORTAL WEB INSTITUCIONAL,pru-bdportalsql,Aplicado,172.29.35.159,Aplicado,Preproducción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2012 R2,ID600 - Datacenter Zona Franca
SI013,PORTAL WEB INSTITUCIONAL,pru-bdportalsql,Aplicado,172.31.3.51,Aplicado,Preproducción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2012 R2,ID600 - Datacenter Zona Franca
SI014,SERVICIO MÉDICO ASISTENCIAL (SMA),vsdebdorcl01,Aplicado,172.30.162.153,Aplicado,Preproducción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI014,SERVICIO MÉDICO ASISTENCIAL (SMA),vsdebdorcl01,Aplicado,172.31.2.141,Aplicado,Preproducción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI014,SERVICIO MÉDICO ASISTENCIAL (SMA),vsdebdorcl01,Aplicado,172.31.22.141,Aplicado,Preproducción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI014,SERVICIO MÉDICO ASISTENCIAL (SMA),vsdebdorcl01,Aplicado,2801:1ca:2:1240:dc01:ceda:ac1e:a299,Aplicado,Preproducción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI014,SERVICIO MÉDICO ASISTENCIAL (SMA),vspdapsma01,Aplicado,172.30.163.147,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI014,SERVICIO MÉDICO ASISTENCIAL (SMA),vspdapsma01,Aplicado,172.31.23.144,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI014,SERVICIO MÉDICO ASISTENCIAL (SMA),vspdapsma01,Aplicado,172.31.3.187,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI014,SERVICIO MÉDICO ASISTENCIAL (SMA),vspdapsma01,Aplicado,2801:1ca:2:123c:dc01:ceda:ac1e:a393,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI021,SISTEMA DE GESTIÓN DE CENTROS (SGC),vsppapsgc01,Aplicado,172.30.164.64,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI021,SISTEMA DE GESTIÓN DE CENTROS (SGC),vsppapsgc01,Aplicado,172.31.22.254,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI021,SISTEMA DE GESTIÓN DE CENTROS (SGC),vsppapsgc01,Aplicado,172.31.2.254,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),pru-vssecclbd02,Aplicado,172.29.33.228,Aplicado,Preproducción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2008 R2,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),pru-vssecclbd02,Aplicado,172.31.22.43,Aplicado,Preproducción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2008 R2,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),pru-vssecclbd02,Aplicado,172.31.2.43,Aplicado,Preproducción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2008 R2,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapbackgx01,Aplicado,172.30.164.136,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapbackgx01,Aplicado,172.31.23.55,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapbackgx01,Aplicado,,,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl01,Aplicado,172.30.164.36,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl01,Aplicado,172.31.2.202,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl01,Aplicado,172.31.22.202,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl02,Aplicado,172.30.164.51,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl02,Aplicado,172.31.2.205,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl02,Aplicado,172.31.22.205,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl02,Aplicado,,,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl03,Aplicado,172.29.17.96,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl03,Aplicado,172.29.18.52,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl03,Aplicado,172.29.35.228,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl03,Aplicado,,,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl04,Aplicado,172.29.11.247,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl04,Aplicado,172.30.164.131,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl04,Aplicado,172.31.0.98,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl04,Aplicado,172.31.6.98,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),vsppapseccl04,Aplicado,,,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI026,FIRMA DIGITAL_CERTIFICACIONES,vsppapfidig01,Aplicado,169.254.69.144,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI026,FIRMA DIGITAL_CERTIFICACIONES,vsppapfidig01,Aplicado,172.30.164.137,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI026,FIRMA DIGITAL_CERTIFICACIONES,vsppapfidig01,Aplicado,172.31.23.198,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI026,FIRMA DIGITAL_CERTIFICACIONES,vsppapfidig02,Aplicado,169.254.54.46,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI026,FIRMA DIGITAL_CERTIFICACIONES,vsppapfidig02,Aplicado,172.30.164.138,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI026,FIRMA DIGITAL_CERTIFICACIONES,vsppapfidig02,Aplicado,172.31.23.199,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI026,FIRMA DIGITAL_CERTIFICACIONES,vsppapfidig03,Aplicado,169.254.220.127,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI026,FIRMA DIGITAL_CERTIFICACIONES,vsppapfidig03,Aplicado,172.30.164.139,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI026,FIRMA DIGITAL_CERTIFICACIONES,vsppapfidig03,Aplicado,172.31.23.200,Aplicado,Preproducción,,Windows Server 2019,ID600 - Datacenter Zona Franca
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),vsppapsofia02,Aplicado,172.29.35.106,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),vsppapsofia02,Aplicado,172.29.35.11,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),vsppapsofia02,Aplicado,172.29.35.12,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),vsppapsofia02,Aplicado,172.29.35.5,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),vsppapsofia02,Aplicado,172.29.35.9,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),vsppapsofia02,Aplicado,172.31.0.8,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),vsppapsofia02,Aplicado,172.31.23.142,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),vsppsofrelay01,Aplicado,172.30.164.161,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),vsppsofrelay01,Aplicado,192.168.122.1,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),vsppsofrelay01,Aplicado,,,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),sc01iod2z11,Aplicado,172.29.11.213,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 10,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),sc01iod2z11,Aplicado,172.29.18.253,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 10,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),sc01iod2z11,Aplicado,172.29.20.211,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 10,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),sc01iod2z11,Aplicado,2801:1ca:2:1224:dc01:ceda:ac1d:12fd,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 10,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppapape01,Aplicado,172.30.164.44,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 6.5,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppapape01,Aplicado,172.31.2.215,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 6.5,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppapape01,Aplicado,172.31.22.215,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 6.5,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppapapesh01,Aplicado,172.30.164.109,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppapapesh01,Aplicado,172.31.0.112,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppapapesh01,Aplicado,172.31.23.26,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppapapesh01,Aplicado,2801:1ca:2:123d:dc01:ceda:ac1e:a46d,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppapapetr01,Aplicado,172.30.164.83,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppapapetr01,Aplicado,172.31.3.248,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppapapetr01,Aplicado,172.31.6.241,Aplicado,Preproducción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppapwkape01,Aplicado,172.30.164.110,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppapwkape01,Aplicado,172.31.23.106,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppapwkape01,Aplicado,172.31.3.75,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppbdwkape01,Aplicado,172.31.23.107,Aplicado,Preproducción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppbdwkape01,Aplicado,172.31.3.76,Aplicado,Preproducción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI034-1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),vsppbdwkape01,Aplicado,172.31.4.169,Aplicado,Preproducción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI040,OBSERVATORIO LABORAL Y OCUPACIONAL,vsppapoblab01,Aplicado,172.30.164.59,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI040,OBSERVATORIO LABORAL Y OCUPACIONAL,vsppapoblab01,Aplicado,172.31.22.247,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI040,OBSERVATORIO LABORAL Y OCUPACIONAL,vsppapoblab01,Aplicado,172.31.2.247,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI040,OBSERVATORIO LABORAL Y OCUPACIONAL,vsppapoblab01,Aplicado,2801:1ca:2:123d:dc01:ceda:ac1e:a43b,Aplicado,Preproducción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI040,OBSERVATORIO LABORAL Y OCUPACIONAL,vsppapoblab02,Aplicado,172.29.33.175,Aplicado,Preproducción,Capa: Aplicación,Windows Server 2012,ID600 - Datacenter Zona Franca
SI040,OBSERVATORIO LABORAL Y OCUPACIONAL,vsppapoblab02,Aplicado,172.31.1.251,Aplicado,Preproducción,Capa: Aplicación,Windows Server 2012,ID600 - Datacenter Zona Franca
SI040,OBSERVATORIO LABORAL Y OCUPACIONAL,vsppapoblab02,Aplicado,172.31.22.226,Aplicado,Preproducción,Capa: Aplicación,Windows Server 2012,ID600 - Datacenter Zona Franca
SI040,OBSERVATORIO LABORAL Y OCUPACIONAL,vsppbdoblab01,Aplicado,172.31.22.248,Aplicado,Preproducción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
